"filename", "language", "JSON", "C#", "XML", "Markdown", "Properties", "comment", "blank", "total"
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\Debug\net8.0\17.1 Sudoku Løser.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\Debug\net8.0\17.1 Sudoku Løser.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\Debug\net8.0\17.1 Sudoku Løser.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\project.packagespec.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\17.2 Game of Life.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\Program.cs", "C#", 0, 72, 0, 0, 0, 1, 17, 90
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\bin\Debug\net8.0\17.2 Game of Life.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\bin\Debug\net8.0\17.2 Game of Life.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\17.2 Game of Life.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\17.2 Game of Life.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\17.2 Game of Life.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\Debug\net8.0\17.2 Game of Life.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\Debug\net8.0\17.2 Game of Life.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\Debug\net8.0\17.2 Game of Life.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\Debug\net8.0\17.2 Game of Life.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.2 Game of Life\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\Program.cs", "C#", 0, 64, 0, 0, 0, 2, 9, 75
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\QueensProblem.csproj", "XML", 0, 0, 8, 0, 0, 0, 3, 11
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\bin\Debug\net8.0\QueensProblem.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\bin\Debug\net8.0\QueensProblem.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\Debug\net8.0\QueensProblem.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\Debug\net8.0\QueensProblem.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\Debug\net8.0\QueensProblem.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\Debug\net8.0\QueensProblem.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\QueensProblem.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\QueensProblem.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\QueensProblem.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.3 8 Dronninge Problemet\QueensProblem\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\Customer.cs", "C#", 0, 27, 0, 0, 0, 0, 7, 34
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\KundeProgram1.csproj", "XML", 0, 0, 8, 0, 0, 0, 3, 11
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\Program.cs", "C#", 0, 11, 0, 0, 0, 0, 4, 15
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\bin\Debug\net8.0\KundeProgram1.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\bin\Debug\net8.0\KundeProgram1.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\Debug\net8.0\KundeProgram1.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\Debug\net8.0\KundeProgram1.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\Debug\net8.0\KundeProgram1.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\Debug\net8.0\KundeProgram1.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\KundeProgram1.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\KundeProgram1.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\KundeProgram1.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.1 Kunder\obj\project.packagespec.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\Customer.cs", "C#", 0, 28, 0, 0, 0, 0, 10, 38
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\CustomerDatabase.cs", "C#", 0, 53, 0, 0, 0, 0, 8, 61
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\KundeProgram2.csproj", "XML", 0, 0, 8, 0, 0, 0, 3, 11
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\Program.cs", "C#", 0, 34, 0, 0, 0, 0, 20, 54
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\bin\Debug\net8.0\KundeProgram2.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\bin\Debug\net8.0\KundeProgram2.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\Debug\net8.0\KundeProgram2.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\Debug\net8.0\KundeProgram2.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\Debug\net8.0\KundeProgram2.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\Debug\net8.0\KundeProgram2.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\KundeProgram2.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\KundeProgram2.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\KundeProgram2.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.2 Kunde Database\obj\project.packagespec.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\18.3 Farver.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\HSV.cs", "C#", 0, 52, 0, 0, 0, 1, 14, 67
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\Program.cs", "C#", 0, 16, 0, 0, 0, 0, 7, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\RGB.cs", "C#", 0, 96, 0, 0, 0, 1, 17, 114
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\bin\Debug\net8.0\18.3 Farver.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\bin\Debug\net8.0\18.3 Farver.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\18.3 Farver.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\18.3 Farver.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\18.3 Farver.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\Debug\net8.0\18.3 Farver.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\Debug\net8.0\18.3 Farver.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\Debug\net8.0\18.3 Farver.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\Debug\net8.0\18.3 Farver.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\18. Objekter\18.3 Farver\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\FoodItem.cs", "C#", 0, 15, 0, 0, 0, 0, 9, 24
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\Item.cs", "C#", 0, 17, 0, 0, 0, 0, 6, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\Lagersystem.csproj", "XML", 0, 0, 8, 0, 0, 0, 3, 11
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\NonFoodItem.cs", "C#", 0, 15, 0, 0, 0, 0, 9, 24
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\Program.cs", "C#", 0, 24, 0, 0, 0, 0, 9, 33
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\bin\Debug\net8.0\Lagersystem.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\bin\Debug\net8.0\Lagersystem.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Debug\net8.0\Lagersystem.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Debug\net8.0\Lagersystem.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Debug\net8.0\Lagersystem.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Debug\net8.0\Lagersystem.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Lagersystem.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Lagersystem.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\Lagersystem.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\19. Arv\19.1 Lagersystem\Lagersystem\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\Course.cs", "C#", 0, 25, 0, 0, 0, 0, 7, 32
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\EnrollmentSystem.cs", "C#", 0, 62, 0, 0, 0, 0, 13, 75
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\EnrollmentSystem.csproj", "XML", 0, 0, 8, 0, 0, 0, 3, 11
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\Program.cs", "C#", 0, 11, 0, 0, 0, 0, 8, 19
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\Student.cs", "C#", 0, 14, 0, 0, 0, 0, 5, 19
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\bin\Debug\net8.0\EnrollmentSystem.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\bin\Debug\net8.0\EnrollmentSystem.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\Debug\net8.0\EnrollmentSystem.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\Debug\net8.0\EnrollmentSystem.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\Debug\net8.0\EnrollmentSystem.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\Debug\net8.0\EnrollmentSystem.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\EnrollmentSystem.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\EnrollmentSystem.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\EnrollmentSystem.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\20. Programudvikling\20.1 Indskrivningssystem\EnrollmentSystem\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\21.1 Killinger.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\Kitten.cs", "C#", 0, 11, 0, 0, 0, 0, 5, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\Program.cs", "C#", 0, 15, 0, 0, 0, 0, 4, 19
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\bin\Debug\net8.0\21.1 Killinger.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\bin\Debug\net8.0\21.1 Killinger.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\21.1 Killinger.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\21.1 Killinger.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\21.1 Killinger.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\Debug\net8.0\21.1 Killinger.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\Debug\net8.0\21.1 Killinger.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\Debug\net8.0\21.1 Killinger.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\Debug\net8.0\21.1 Killinger.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.1 Killinger\obj\project.packagespec.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\21.2 Addition.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\Program.cs", "C#", 0, 23, 0, 0, 0, 0, 9, 32
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\bin\Debug\net8.0\21.2 Addition.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\bin\Debug\net8.0\21.2 Addition.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\obj\21.2 Addition.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\obj\21.2 Addition.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\obj\21.2 Addition.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\21. Navngivning\21.2 Addition\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
